customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Location ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
0916-KNFAJ,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,No,DWHEIO6673,1,United States,California,San Jose,95133,"37.371862, -121.860349",37.371862,-121.860349
8319-QBEHW,Male,0,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,No,NPLRCQ8325,1,United States,California,San Jose,95134,"37.42765, -121.945416",37.42765,-121.945416
3063-QFSZL,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,Yes,NWWFLR4535,1,United States,California,San Jose,95135,"37.28682, -121.723877",37.28682,-121.723877
8775-LHDJH,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,CSBOAZ8121,1,United States,California,San Jose,95136,"37.270938, -121.851046",37.270938,-121.851046
9625-QNLUX,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No,LFJMAY6117,1,United States,California,San Jose,95138,"37.246064, -121.749494",37.246064,-121.749494
3097-NQYSN,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,MABNBX5274,1,United States,California,San Jose,95139,"37.218705, -121.762429",37.218705,-121.762429
4024-CSNBY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,No,IRKQFR4485,1,United States,California,Mount Hamilton,95140,"37.382909, -121.634151",37.382909,-121.634151
7110-BDTWG,Female,0,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,No,MLCUHW5879,1,United States,California,San Jose,95148,"37.339533, -121.777179",37.339533,-121.777179
7493-GVFIO,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85,No,TKAZQT6738,1,United States,California,Stockton,95202,"37.959706, -121.287669",37.959706,-121.287669
0690-SRQID,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,67.55,No,ZJYDBY3512,1,United States,California,Stockton,95203,"37.954089, -121.329761",37.954089,-121.329761
9605-WGJVW,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,No,CSQSDL4795,1,United States,California,Stockton,95204,"37.974498, -121.319568",37.974498,-121.319568
9114-DPSIA,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.0,5750,No,PGYZGZ7756,1,United States,California,Stockton,95205,"37.965695, -121.260051",37.965695,-121.260051
4700-UBQMV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,KFNTZC6786,1,United States,California,Stockton,95206,"37.902422, -121.440029",37.902422,-121.440029
7711-GQBZC,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,No,ZZZLAN6584,1,United States,California,Stockton,95207,"38.002125, -121.324979",38.002125,-121.324979
3565-UNOCC,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Yes,XBKRKP5352,1,United States,California,Stockton,95209,"38.044523, -121.348048",38.044523,-121.348048
4627-MIHJH,Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No,WPSJJT4797,1,United States,California,Stockton,95210,"38.033219, -121.297433",38.033219,-121.297433
9795-NREXC,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,No,PHIOUQ5337,1,United States,California,Stockton,95212,"38.049457, -121.21653",38.049457,-121.21653
8573-CGOCC,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,294.9,No,NXKFVN4912,1,United States,California,Stockton,95215,"37.946282, -121.139499",37.946282,-121.139499
7356-AYNJP,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,No,TKUFKW9563,1,United States,California,Stockton,95219,"38.029729, -121.387999",38.029729,-121.387999
9249-FXSCK,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,Yes,SRKKHA2316,1,United States,California,Acampo,95220,"38.200231, -121.235034",38.200231,-121.235034
5493-SDRDQ,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,Yes,HCWBCF5627,1,United States,California,Angels Camp,95222,"38.071327, -120.632221",38.071327,-120.632221
6286-SUUWT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,No,BWJQXJ2377,1,United States,California,Arnold,95223,"38.32153, -120.236358",38.32153,-120.236358
4819-HJPIW,Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,No,GOIBAG5853,1,United States,California,Avery,95224,"38.208336, -120.339938",38.208336,-120.339938
8654-DHAOW,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,No,DBXKYX3543,1,United States,California,Burson,95225,"38.183918, -120.898817",38.183918,-120.898817
5438-QMDDL,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,No,KETSCX1117,1,United States,California,Campo Seco,95226,"38.233879, -120.861666",38.233879,-120.861666
9812-GHVRI,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,No,QPBTZF4773,1,United States,California,Clements,95227,"38.227285, -121.02789",38.227285,-121.02789
5553-AOINX,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,No,NOBDOZ1929,1,United States,California,Copperopolis,95228,"37.943954, -120.67108",37.943954,-120.67108
1228-ZLNBX,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,No,ETPUAP2691,1,United States,California,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055
4226-KKDON,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,No,ZYRKXL1262,1,United States,California,French Camp,95231,"37.873283, -121.292034",37.873283,-121.292034
3831-YCPUO,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,No,YKROJC4989,1,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304
7445-WMRBW,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,No,PAPGWZ2824,1,United States,California,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085
3308-DGHKL,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No,CUKLML9415,1,United States,California,Linden,95236,"38.047746, -121.030499",38.047746,-121.030499
9924-JPRMC,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.2,8547.15,No,KXJJTJ9284,1,United States,California,Lockeford,95237,"38.166791, -121.14207",38.166791,-121.14207
0080-EMYVY,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,No,XPIFUR9295,1,United States,California,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078
6218-KNUBD,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,No,WZQAHE9981,1,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078
7337-CINUD,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,No,BQHION3558,1,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431
7609-NRNCA,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,No,YCAEPS3439,1,United States,California,Mountain Ranch,95246,"38.264262, -120.515133",38.264262,-120.515133
0623-EJQEG,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,No,SLQQJU2394,1,United States,California,Murphys,95247,"38.147852, -120.440124",38.147852,-120.440124
7153-CHRBV,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,No,OHQQTW7255,1,United States,California,San Andreas,95249,"38.196497, -120.61689",38.196497,-120.61689
0871-URUWO,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359,Yes,PTRXYG2615,1,United States,California,Sheep Ranch,95251,"38.244806, -120.417301",38.244806,-120.417301
9190-MFJLN,Male,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Yes,NSDWQT2295,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298
6198-PNNSZ,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,No,VNLPGB8142,1,United States,California,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231
3317-VLGQT,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No,UCMIGP7389,1,United States,California,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842
4132-POCZS,Male,0,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,No,GWRFXR1175,1,United States,California,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545
5614-DNZCE,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,No,ABMILJ1765,1,United States,California,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951
1095-JUDTC,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes,ENIMJJ2749,1,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964
3896-RCYYE,Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No,HAPAWY8131,1,United States,California,Atwater,95301,"37.321233, -120.656354",37.321233,-120.656354
9638-JIQYA,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No,AFTTBP3576,1,United States,California,Ballico,95303,"37.4695, -120.672724",37.4695,-120.672724
3258-SANFR,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,No,WJETEM2571,1,United States,California,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995
3726-TBHQT,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,No,WVSZWE3295,1,United States,California,Catheys Valley,95306,"37.394411, -120.127262",37.394411,-120.127262
3190-ITQXP,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,No,RTIXHM6417,1,United States,California,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825
0870-VEMYL,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes,UJPXJR3798,1,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855
4833-QTJNO,Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,No,FCFZQA4148,1,United States,California,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174
3039-MJSLN,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No,SGUNBX7156,1,United States,California,Cressey,95312,"37.420273, -120.66527",37.420273,-120.66527
0178-CIIKR,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58,No,EKXPNX1958,1,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056
5385-SUIRI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes,FYSXCY6945,1,United States,California,Delhi,95315,"37.422961, -120.765493",37.422961,-120.765493
3982-XWFZQ,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,Yes,KLQMZT9269,1,United States,California,Denair,95316,"37.524721, -120.757977",37.524721,-120.757977
5774-QPLTF,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,No,RDZEWT7358,1,United States,California,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422
2322-VCZHZ,Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,No,JKMVWX5285,1,United States,California,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984
5010-IPEAQ,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,No,ZCMZPS2157,1,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907
4009-ALQFH,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes,EXUDRF8925,1,United States,California,Groveland,95321,"37.902968, -119.667544",37.902968,-119.667544
6383-ZTSIW,Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,No,GOXKDO1924,1,United States,California,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161
8990-YOZLV,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,No,ATSKBZ5644,1,United States,California,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955
3069-SSVSN,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,No,UWPMQF4847,1,United States,California,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747
5222-IMUKT,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,No,ZWYOIG5259,1,United States,California,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424
3627-FCRDW,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,Yes,UBATKA1113,1,United States,California,Hughson,95326,"37.5923, -120.853288",37.5923,-120.853288
7562-GSUHK,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,Yes,CZXLXP8861,1,United States,California,Jamestown,95327,"37.84771, -120.486589",37.84771,-120.486589
6685-XSHHU,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,No,YYMFRS9491,1,United States,California,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653
8901-UPRHR,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,No,XEYGHM3583,1,United States,California,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517
4903-UYAVB,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,Yes,BRIXLA4718,1,United States,California,Lathrop,95330,"37.80821, -121.308401",37.80821,-121.308401
0118-JPNOY,Female,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No,OVSACN2788,1,United States,California,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581
6776-TLWOI,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,Yes,TKEYYE3857,1,United States,California,Livingston,95334,"37.361987, -120.748394",37.361987,-120.748394
3845-FXCYS,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,No,ODVNLV2625,1,United States,California,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597
5857-XRECV,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,No,HPNQAZ3973,1,United States,California,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018
0725-CXOTM,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No,XIHTRW9326,1,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423
4343-EJVQB,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,No,ZRMVGQ4945,1,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.99437
9000-PLFUZ,Female,1,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,No,XPDDON6791,1,United States,California,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537
3427-GGZZI,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No,KDYNBW4758,1,United States,California,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762
7779-ORAEL,Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,No,VFBRXT6577,1,United States,California,Mi Wuk Village,95346,"38.121601, -120.133915",38.121601,-120.133915
0644-OQMDK,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,No,MGNJFT9729,1,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191
