SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender__Female,gender__Male,MultipleLines__No,MultipleLines__No phone service,MultipleLines__Yes,InternetService__DSL,InternetService__Fiber optic,InternetService__No,Contract__Month-to-month,Contract__One year,Contract__Two year,PaymentMethod__Bank transfer (automatic),PaymentMethod__Credit card (automatic),PaymentMethod__Electronic check,PaymentMethod__Mailed check,OnlineSecurity__No,OnlineSecurity__No internet service,OnlineSecurity__Yes,DeviceProtection__No,DeviceProtection__No internet service,DeviceProtection__Yes,TechSupport__No,TechSupport__No internet service,TechSupport__Yes,StreamingTV__No,StreamingTV__No internet service,StreamingTV__Yes,StreamingMovies__No,StreamingMovies__No internet service,StreamingMovies__Yes,OnlineBackup__No,OnlineBackup__No internet service,OnlineBackup__Yes
0,0,0,0.013888888888888888,1,1,0.3656716417910448,0.0063329034635224764,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,0.18055555555555555,1,0,0.3502487562189055,0.0826846904937362,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,1,1,0.06944444444444445,1,0,0.5144278606965175,0.03689204126750184,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.013888888888888888,1,1,0.827860696517413,0.01168132829771555,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,1,1,0.18055555555555555,1,0,0.7835820895522388,0.1536535095799558,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.5138888888888888,1,1,0.7199004975124378,0.3867273857774503,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0.8888888888888888,1,1,0.5502487562189055,0.5485445836403833,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.06944444444444445,1,0,0.49452736318407964,0.04033483787767134,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,1,0,0.8472222222222222,1,1,0.7572139303482587,0.6566645173176124,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,0,0,0.013888888888888888,1,1,0.5099502487562189,0.008002487103905675,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.013888888888888888,1,1,0.005970149253731357,0.002170458732498158,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.3611111111111111,1,0,0.011442786069651727,0.060513771186440676,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.013888888888888888,1,1,0.5069651741293533,0.007967943994104644,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.3333333333333333,1,0,0.014925373134328358,0.055631678334561535,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.2361111111111111,0,0,0.3616915422885572,0.10763633014001474,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,1,0.3611111111111111,0,1,0.11492537313432837,0.09056051952837141,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.013888888888888888,1,1,0.5114427860696518,0.008019758658806192,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0.5555555555555556,1,0,0.8318407960199005,0.4705116985998527,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.7222222222222222,1,1,0.8437810945273632,0.617722918201916,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.013888888888888888,1,1,0.6373134328358209,0.00947632645541636,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.013888888888888888,1,0,0.020398009950248763,0.0023374170965364777,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.2916666666666667,0,0,0.16766169154228858,0.08870670596904938,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,1,0,0.9305555555555556,1,1,0.8701492537313433,0.7849288411938099,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0.6111111111111112,1,0,0.3781094527363184,0.27859593773028746,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,1,1,0.9722222222222222,0,0,0.41890547263681593,0.4765452284450995,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.041666666666666664,1,0,0.6069651741293532,0.03081245394252027,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,1,0.7777777777777778,1,1,0.4134328358208955,0.39810358327192336,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.18055555555555555,1,1,0.6601990049751243,0.12840825350036847,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,1,0.8055555555555556,1,1,0.7477611940298508,0.6258750921149596,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0.5833333333333334,1,1,0.7557213930348259,0.4820260685335299,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,1,0,0.013888888888888888,0,0,0.06766169154228857,0.0028843496683861464,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.6388888888888888,1,0,0.809950248756219,0.5331383566691231,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
0,1,1,0.875,1,1,0.32238805970149254,0.37090664148857777,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.1527777777777778,1,1,0.4243781094527363,0.07927643699336773,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,1,1,0.20833333333333334,1,1,0.41194029850746267,0.09984110169491527,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,1,0,1.0,0,1,0.4621890547263682,0.5464777542372882,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.4027777777777778,0,1,0.06815920398009952,0.08208018607221813,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0.013888888888888888,1,0,0.3054726368159204,0.005636284082535004,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.08333333333333333,1,0,0.364179104477612,0.040887527634487844,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.013888888888888888,1,0,0.2691542288557214,0.0052160095799557845,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.875,1,1,0.727363184079602,0.6637688835666913,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0.027777777777777776,1,1,0.6726368159203979,0.019263540899042007,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
0,1,1,0.25,1,0,0.06815920398009952,0.04933331798084009,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.5972222222222222,0,0,0.15671641791044777,0.1733315677966102,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0.20833333333333334,0,0,0.2751243781094527,0.07984639830508476,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,1,0.1388888888888889,1,0,0.7656716417910449,0.10712969786293294,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,1,1,0.7638888888888888,1,0,0.022388059701492536,0.13563352063375095,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,0.6805555555555556,1,1,0.8194029850746268,0.5837382553426677,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0,1,1,0.08333333333333333,1,1,0.3686567164179104,0.037335344509948416,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,1,0.9722222222222222,1,0,0.020895522388059716,0.1678910280029477,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0.027777777777777776,1,1,0.56318407960199,0.018008474576271187,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0.875,0,0,0.17761194029850746,0.26470385040530586,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0.3472222222222222,1,1,0.4731343283582089,0.19340111459100962,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1,0,0,0.25,1,0,0.020895522388059716,0.042557111274871044,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1,0,0.3888888888888889,1,1,0.8711442786069652,0.34520081061164337,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0.7361111111111112,1,1,0.7810945273631841,0.5995014277818719,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,0,0,0.4861111111111111,1,1,0.8368159203980099,0.41752256816507005,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.013888888888888888,0,0,0.061194029850746255,0.002809506263817244,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0.9722222222222222,1,0,0.9691542288557214,0.917562868459838,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.027777777777777776,1,1,0.6129353233830845,0.017553656963890937,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,1,0,0.3611111111111111,1,1,0.545273631840796,0.22562407885040534,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.4722222222222222,1,0,0.4587064676616915,0.2363957719233604,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,1,0.2638888888888889,1,0,0.022388059701492536,0.0458905213706706,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.20833333333333334,1,1,0.5746268656716418,0.13021025239498896,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0.8611111111111112,1,0,0.36318407960199006,0.394407470523213,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.5833333333333334,1,1,0.8606965174129353,0.4978180268975682,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.125,1,1,0.5611940298507463,0.08100934966838615,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.3333333333333333,1,1,0.32736318407960197,0.14688881724392042,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0.9444444444444444,0,1,0.23582089552238808,0.34148742630803247,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,1,1,0.4305555555555556,1,0,0.3592039800995025,0.18964167280766397,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0.013888888888888888,1,1,0.3781094527363184,0.006476833087693442,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0.2916666666666667,1,1,0.8741293532338308,0.25906756632277084,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,0,0.875,1,1,0.7736318407960199,0.7034992170228446,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0.027777777777777776,1,1,0.6119402985074627,0.018353905674281506,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,1,0.8472222222222222,0,1,0.42985074626865677,0.43192128776713345,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.013888888888888888,1,0,0.5014925373134329,0.00790461495946942,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.25,1,0,0.013930348258706454,0.04735284635224761,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.08333333333333333,1,0,0.007462686567164179,0.012147660280029478,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.4583333333333333,1,1,0.8134328358208955,0.3823461680176861,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.2222222222222222,1,0,0.01990049751243781,0.03770380434782609,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.7777777777777778,1,1,0.800497512437811,0.6528072033898306,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,1,0.3194444444444444,1,0,0.01542288557213931,0.05359363485630066,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.125,1,1,0.5527363184079602,0.08109570744288873,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0.19444444444444445,1,1,0.8154228855721394,0.1577238393515107,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0.20833333333333334,1,1,0.5636815920398011,0.12749286109064112,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.06944444444444445,1,0,0.017910447761194038,0.011001980471628594,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.8472222222222222,1,1,0.8751243781094528,0.7340641120117908,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0.9722222222222222,1,1,0.9781094527363183,0.9386859801031688,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.20833333333333334,1,1,0.8104477611940298,0.180401390935888,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,1,1,0.1111111111111111,1,0,0.014427860696517405,0.014997466838614592,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.1111111111111111,1,0,0.012437810945273632,0.01867055084745763,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.05555555555555555,0,1,0.10845771144278606,0.012671564112011792,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.4722222222222222,1,0,0.3656716417910448,0.2170631448047163,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0.9444444444444444,1,1,0.7218905472636815,0.7257334653647753,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0.625,0,0,0.32587064676616917,0.2607429071481209,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1,0,0,0.125,1,1,0.7149253731343284,0.09404937361827562,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.3055555555555556,1,1,0.4059701492537313,0.14433262711864409,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0.027777777777777776,1,0,0.020398009950248763,0.004743920412675019,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.9722222222222222,1,0,0.5442786069651742,0.6062949060427414,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,1,0.1388888888888889,1,0,0.5502487562189055,0.07982912675018423,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
0,0,0,1.0,1,0,0.6572139303482587,0.6905282792925572,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,1,1,0.6805555555555556,1,0,0.5945273631840796,0.44033253500368463,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0.75,1,0,0.535820895522388,0.44745417280766403,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0,0.9861111111111112,1,1,0.8805970149253731,0.8386203481945469,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0.3055555555555556,1,1,0.009950248756218905,0.04750253316138541,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.6944444444444444,1,0,0.02288557213930349,0.12323254421518055,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.5972222222222222,1,0,0.017412935323383085,0.09418178887251291,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0.625,1,1,0.06368159203980098,0.1348678150331614,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0.8888888888888888,1,1,0.8482587064676617,0.7540357866617539,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0.3194444444444444,1,0,0.055721393034825886,0.07203965549005159,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.9444444444444444,1,0,0.07512437810945274,0.22009718128224026,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0.013888888888888888,1,1,0.5233830845771144,0.008157931098010317,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.027777777777777776,1,1,0.5129353233830846,0.015509856300663228,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.3611111111111111,1,0,0.40995024875621894,0.17352155490051585,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,1,0,0.7638888888888888,0,1,0.3611940298507462,0.342932479734709,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,0,0.19444444444444445,1,1,0.017910447761194038,0.03446250921149595,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0.9861111111111112,1,1,0.6398009950248756,0.6715928979366249,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,0,0.8888888888888888,1,0,0.6268656716417911,0.6410683032424467,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0,0.09722222222222222,1,1,0.5223880597014925,0.05190677966101696,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0,0,0,0.7916666666666666,1,1,0.5577114427860697,0.47972895173176133,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,1,0,0.18055555555555555,1,0,0.7547263681592039,0.1399686809137804,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,1,1,0.041666666666666664,0,0,0.11393034825870646,0.01055867722918202,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,1.0,1,0,0.9099502487562189,0.9094567520265292,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0.5555555555555556,1,1,0.7771144278606965,0.4508336403831983,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,1,0,0.19444444444444445,1,1,0.48109452736318403,0.11278325350036847,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,1,1,0.027777777777777776,1,1,0.26119402985074625,0.010368690125276345,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.9166666666666666,1,0,0.9218905472636817,0.8557537306558586,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0.5277777777777778,1,1,0.8631840796019901,0.46361459100958,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,1,0.013888888888888888,0,1,0.07014925373134329,0.0029131355932203395,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.3055555555555556,1,1,0.3671641791044776,0.1373721904937362,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
